226:8,6,8,4,5,3,4,4,2,1,8,8,3,6,7,8,1,6,3,7,8,1,7,9,6,1,4,5,1,8
227:6,1,1,9,1,8,6,5,9,5,1,4,9,5,3,5,6,2,2,1,7,6,9,6,9,9,1,7,7,9
228:4,2,4,9,9,9,8,5,9,4,9,9,6,1,6,4,6,1,5,8,5,5,1,3,8,2,3,3,8,2
229:4,2,4,9,9,9,8,5,9,4,9,9,6,1,6,4,6,1,5,8,5,5,1,3,8,2,3,3,8,4
230:9,6,8,8,7,6,9,2,2,7,7,8,9,3,4,1,6,3,9,3,9,3,4,1,2,5,1,2,8,8
231:7,2,4,3,5,7,4,1,5,4,6,5,1,9,2,6,3,5,9,7,3,4,5,7,9,5,1,3,7,8
232:4,9,1,9,5,3,3,4,8,3,1,9,9,8,1,3,1,5,1,6,2,4,7,8,8,5,4,6,4,6
233:7,9,6,9,8,8,8,6,9,8,9,7,7,5,4,9,8,5,4,7,5,1,3,6,7,8,9,8,9,2
234:4,5,5,7,9,4,3,7,1,9,4,8,3,1,4,8,9,8,1,2,4,5,9,5,3,3,5,8,7,7
235:4,1,4,5,4,2,2,8,3,8,6,6,9,7,9,3,6,5,4,7,7,7,6,4,3,3,3,9,1,7
236:7,3,3,9,3,1,4,3,3,1,6,2,1,9,9,5,4,8,1,6,7,4,7,2,2,4,7,2,3,6
237:1,4,7,8,8,9,8,3,6,4,5,4,1,8,6,3,1,8,2,4,8,2,8,7,6,1,5,3,6,5
238:5,7,8,9,1,1,6,3,4,9,8,9,5,6,2,1,5,7,9,9,6,8,9,8,6,4,3,9,1,9
239:7,7,6,3,6,4,7,7,6,4,9,4,3,8,6,8,8,4,5,8,1,2,6,4,3,1,3,6,7,2
240:6,2,9,9,6,4,4,3,3,4,9,6,9,9,3,5,7,1,2,7,7,2,7,1,7,3,5,8,7,2
241:9,2,7,1,7,2,3,8,3,3,1,1,2,9,4,4,4,7,4,8,3,8,8,6,6,9,4,1,9,5
242:5,7,8,9,3,4,2,1,6,7,5,8,5,9,2,2,6,6,3,6,1,3,7,5,6,4,8,9,6,3
243:4,2,4,4,5,4,8,6,3,5,9,7,7,3,6,5,5,4,5,1,9,6,5,5,6,7,4,2,4,3
244:8,1,8,9,7,5,9,4,5,4,1,5,4,9,4,4,2,2,6,8,2,9,8,1,7,6,3,4,3,2
245:4,7,8,8,4,6,5,5,9,3,1,6,7,9,8,1,8,8,6,8,5,5,2,1,2,9,7,1,9,3
246:1,6,4,2,2,8,9,9,7,9,6,4,6,1,8,5,8,6,8,3,6,3,1,8,9,4,1,4,6,7
247:1,3,2,4,3,1,9,9,3,3,6,7,8,7,1,6,4,6,4,5,8,9,4,1,4,5,5,3,9,7
248:8,3,8,6,4,4,8,7,2,8,1,5,6,5,5,4,7,9,5,7,4,6,7,2,3,5,1,1,7,4
249:3,6,9,4,1,2,5,4,4,9,1,7,8,3,7,9,2,2,2,9,5,8,5,7,3,6,6,4,8,9
250:9,7,6,3,6,1,9,7,2,6,9,8,6,6,8,1,7,1,4,6,3,8,1,4,5,5,1,4,2,1
251:6,5,4,8,4,5,9,1,8,2,2,1,2,3,4,2,6,1,2,1,3,6,6,7,8,7,8,9,4,1
252:5,3,7,9,7,4,8,4,1,9,9,4,7,2,3,6,7,5,7,4,8,2,5,6,8,5,6,2,7,9
253:6,1,6,9,2,8,2,3,2,4,9,4,5,5,4,2,6,8,8,1,5,6,8,5,8,9,2,6,9,5
254:9,8,3,7,9,4,7,7,3,5,8,9,9,2,4,6,4,3,3,7,8,9,5,4,9,2,3,4,4,6
255:6,3,7,8,8,9,9,1,4,7,9,5,1,8,5,8,4,1,6,8,8,7,8,7,4,2,8,1,7,2
256:2,3,3,4,3,8,4,8,3,4,7,2,5,8,6,2,8,1,1,4,3,3,7,9,2,7,9,4,1,5
257:2,3,5,4,9,3,5,9,6,2,6,4,3,4,5,6,8,9,1,9,7,7,8,4,7,1,8,6,7,8
258:5,6,5,5,9,2,3,9,3,9,4,7,7,8,6,8,3,7,8,5,6,7,2,4,6,9,2,1,4,9
259:3,7,7,8,4,4,9,8,6,2,3,5,1,6,5,2,8,6,7,7,7,5,9,5,6,6,5,8,7,4
260:2,9,5,8,8,7,9,4,5,5,5,2,5,5,6,5,8,1,5,9,8,1,2,2,6,8,5,1,7,6
261:3,2,9,9,4,8,3,8,1,1,2,7,1,9,7,1,9,9,1,1,5,6,7,4,6,2,8,6,3,1
262:9,4,3,8,3,3,2,1,3,9,5,3,8,2,8,6,3,8,2,1,8,3,6,3,6,7,1,3,3,3
263:3,6,7,8,1,4,6,7,7,9,1,3,6,4,1,1,1,2,5,9,5,4,6,6,3,7,5,1,1,5
264:5,6,9,6,1,4,5,8,2,2,9,5,5,4,7,4,4,2,9,8,6,3,6,7,5,7,6,4,8,7
265:6,3,7,8,8,9,9,1,4,7,9,5,1,8,5,8,4,1,2,8,8,7,8,7,4,2,8,1,7,4
266:6,6,6,1,2,3,2,2,3,2,4,3,5,8,2,9,3,7,5,2,4,4,5,2,7,9,8,8,7,4
267:3,8,1,7,2,8,9,6,6,4,4,3,3,5,1,9,4,1,3,3,2,3,2,4,9,8,1,6,1,8
268:5,3,7,9,7,4,8,4,1,9,9,7,7,2,3,6,7,5,7,4,8,2,5,6,8,5,6,2,7,9
269:5,8,7,5,8,8,1,8,8,2,5,9,3,9,2,5,1,7,9,3,6,2,7,8,4,3,1,3,8,5
270:9,3,8,6,4,7,7,3,4,9,4,4,6,3,9,8,5,5,9,1,6,3,8,9,9,7,4,6,7,9
271:7,6,8,3,9,1,5,4,9,2,3,2,8,1,7,5,4,9,5,8,8,8,8,8,2,1,5,4,2,4
272:2,6,5,6,6,1,5,9,5,9,1,1,3,2,2,6,6,1,4,5,5,8,8,8,2,1,8,1,9,9
273:5,2,2,5,4,9,8,1,2,2,8,9,2,8,9,6,8,5,2,9,5,9,9,9,4,3,7,7,4,6
274:7,3,3,9,3,1,4,6,3,1,6,2,1,9,9,5,4,8,1,6,7,4,7,2,2,4,7,2,3,2
275:5,3,8,1,6,2,8,1,9,9,3,4,3,6,6,3,9,1,1,1,2,8,9,3,9,9,7,6,9,6
276:5,2,9,9,4,4,5,6,8,8,7,1,1,9,4,6,5,4,5,7,2,5,1,2,3,8,5,8,5,7
277:3,7,6,7,3,1,9,4,6,4,4,5,7,9,9,7,5,1,5,1,8,7,4,8,9,6,4,2,5,7
278:4,4,3,7,5,1,6,6,1,2,9,1,7,5,8,8,6,8,6,1,3,9,7,5,9,7,8,4,8,4
279:7,9,6,9,8,8,8,6,9,8,9,7,7,5,4,9,8,5,4,7,5,1,3,6,7,8,9,8,9,3
280:8,3,8,6,6,4,8,7,2,8,1,5,6,5,5,4,7,9,5,7,4,6,7,2,3,5,1,1,7,7
281:5,1,2,8,5,5,6,7,4,4,8,2,1,9,2,6,6,6,3,5,6,7,5,6,2,4,2,8,9,1
282:8,9,8,8,3,2,7,1,9,7,2,1,1,8,8,8,8,3,4,5,1,6,7,4,2,2,4,9,8,3
283:4,2,7,7,7,3,2,8,5,2,6,8,8,3,4,1,1,9,2,7,6,6,8,5,2,2,9,8,6,3
284:3,6,8,7,3,5,4,6,8,2,2,7,1,9,4,5,2,7,7,5,3,3,3,6,7,7,1,1,1,5
285:5,7,1,7,2,2,7,2,9,8,2,2,5,4,7,2,4,7,5,4,4,2,6,2,5,3,8,6,3,3
286:5,4,9,6,6,9,9,1,9,7,7,2,1,4,2,4,8,9,1,1,4,4,6,7,2,6,3,5,7,9
287:7,9,2,5,6,1,5,6,9,8,4,3,6,4,3,9,5,1,9,6,3,6,5,9,2,7,7,4,8,4
288:4,1,9,6,2,1,9,4,2,8,5,4,9,8,5,8,8,2,2,7,2,7,4,3,5,6,4,1,1,7
289:4,1,7,3,2,8,3,8,8,3,5,1,3,9,4,7,3,3,2,1,5,6,7,5,1,1,1,8,1,8
290:2,2,4,4,5,2,7,2,3,3,5,5,5,6,4,7,8,8,4,9,9,8,8,7,9,3,9,9,8,2
291:7,9,2,5,6,1,5,6,9,8,4,3,6,4,3,9,5,1,9,6,1,6,5,9,2,7,7,4,8,4
292:8,9,8,8,3,2,7,1,9,7,2,1,1,8,8,8,8,3,4,5,1,6,7,4,2,2,4,9,8,5
293:4,8,8,5,7,2,1,1,2,5,3,3,8,2,5,8,9,3,2,3,1,8,1,2,6,9,2,9,2,2
294:2,1,3,5,5,7,9,6,8,1,5,8,2,5,1,1,5,1,3,3,4,7,5,7,2,6,3,2,1,3
295:8,7,7,5,4,9,2,8,1,8,5,1,6,2,9,7,5,6,5,6,2,2,3,1,2,9,8,7,2,3
296:8,6,2,4,7,1,4,7,7,4,3,6,5,6,6,6,2,9,1,2,4,7,1,9,2,5,6,8,5,7
297:3,4,5,3,8,4,5,1,5,3,6,7,2,6,2,2,6,4,7,7,4,8,1,4,8,3,8,7,7,1
298:8,1,6,5,3,4,2,5,2,8,8,1,4,8,4,6,5,3,8,1,5,1,9,1,6,1,3,3,7,5
299:9,3,7,7,9,5,1,5,4,3,5,3,3,8,6,9,6,6,9,2,7,5,2,1,8,9,8,1,7,8
300:2,3,5,4,9,3,5,9,6,2,6,4,3,4,5,6,8,9,1,9,7,7,8,4,7,1,8,6,7,9
301:8,6,5,3,9,3,9,5,2,5,6,3,7,7,2,9,5,6,4,4,1,6,4,1,5,8,4,7,7,6
302:1,5,8,1,1,7,3,8,5,9,6,9,4,9,8,9,3,3,2,6,8,5,9,9,2,6,9,3,3,9
303:8,8,2,6,4,7,2,7,6,2,6,8,9,6,6,2,9,8,1,7,6,3,7,6,6,3,7,4,9,1
304:1,3,6,8,7,7,1,3,6,1,2,1,2,6,9,6,7,5,6,5,1,6,1,2,1,3,4,3,9,3
305:5,2,8,6,7,6,6,7,2,5,3,4,8,4,1,8,8,5,5,5,2,9,9,7,4,7,8,7,5,6
306:2,8,9,6,1,7,3,3,8,5,8,5,5,9,3,5,4,7,8,9,8,9,9,4,1,7,2,1,2,9
307:9,6,8,8,7,6,9,2,2,7,7,8,1,3,4,1,6,3,9,3,9,3,4,1,2,5,1,2,8,8
308:1,8,1,7,3,6,3,7,2,6,1,6,7,4,4,9,6,5,1,7,9,9,8,6,5,7,3,6,5,2
309:7,9,8,3,2,7,7,8,2,6,1,3,7,4,6,9,8,4,5,8,4,5,9,5,8,8,1,8,8,1
310:1,1,7,3,8,3,6,5,7,9,4,3,6,2,2,3,1,9,2,3,1,5,9,1,8,2,5,2,9,8
311:4,3,2,5,4,6,3,1,2,8,7,7,2,3,8,4,7,3,1,6,3,9,4,3,1,8,3,4,5,9
312:9,7,7,5,8,1,1,9,9,8,8,4,4,1,8,6,3,9,1,3,3,8,6,4,8,3,4,4,4,8
313:5,1,5,9,5,9,2,3,4,6,3,9,2,8,1,7,8,1,4,8,2,4,2,3,4,4,3,6,4,3
314:6,3,2,4,1,6,2,5,3,7,8,9,9,1,7,5,6,3,2,4,6,7,9,2,9,8,9,4,3,4
315:4,1,6,9,6,4,9,7,8,7,3,6,5,8,4,9,2,3,9,9,1,5,5,8,8,4,7,9,8,6
316:5,8,3,2,9,4,5,2,8,3,4,7,9,6,3,8,6,9,4,2,8,8,1,6,6,8,6,5,9,3
317:7,2,8,6,5,9,6,8,3,4,4,3,7,1,1,9,5,6,7,5,4,6,8,3,3,7,3,1,5,7
318:4,7,8,2,7,5,1,1,3,9,6,6,2,3,1,5,9,7,5,6,7,9,5,2,6,1,3,5,9,6
319:4,6,1,6,3,6,8,8,3,6,3,6,9,1,5,4,4,9,7,9,4,1,2,3,7,5,3,4,2,1
320:1,3,8,1,5,7,6,4,8,1,8,6,7,4,6,9,8,9,8,3,2,1,4,8,2,1,3,3,7,9
321:9,7,7,9,3,1,7,8,1,3,5,5,1,8,1,6,7,4,1,1,3,9,6,1,2,7,7,3,1,9
322:7,4,6,7,6,2,6,2,8,8,5,9,8,2,1,4,1,3,7,3,9,6,3,1,7,7,5,9,2,2
323:4,2,7,8,7,3,2,8,5,2,6,8,8,3,4,1,1,9,2,7,6,6,8,5,2,2,9,8,6,3
324:3,1,9,4,7,4,2,7,2,5,2,9,5,3,7,5,3,2,7,8,1,5,6,9,1,3,1,9,1,1
325:1,3,5,2,3,4,2,1,7,5,5,5,6,2,5,6,8,7,9,9,1,6,9,1,8,6,4,3,6,4
326:8,8,9,4,5,4,3,5,2,5,7,7,2,8,9,8,5,4,6,6,6,8,5,1,9,4,1,9,7,5
327:3,3,9,1,1,6,4,5,5,1,3,8,4,8,2,6,3,7,4,3,8,9,7,9,4,4,7,6,1,6
328:7,4,6,7,6,2,6,2,8,8,5,9,8,2,1,4,1,3,7,3,9,6,3,1,7,7,5,9,2,6
329:6,6,1,5,9,4,1,6,1,8,9,3,9,6,6,4,8,1,8,6,9,7,6,2,2,1,2,3,7,8
330:5,4,8,3,3,5,6,8,8,9,5,4,4,8,2,2,6,1,4,5,7,3,6,3,4,5,1,9,4,9
331:7,1,9,4,4,3,4,1,6,3,1,1,1,3,5,6,7,1,9,5,1,3,7,9,6,4,6,5,2,7
332:4,7,4,3,4,9,4,9,5,5,8,8,6,6,6,5,6,2,2,1,3,6,6,2,9,4,3,7,6,6
333:9,8,4,9,5,2,5,3,9,5,3,5,7,1,4,9,7,6,3,1,3,9,3,9,2,1,4,3,3,4
334:3,6,7,8,1,4,6,7,7,9,1,3,6,7,1,1,1,2,5,9,5,4,6,6,3,7,5,1,1,5
335:3,4,5,3,8,4,5,1,3,3,6,7,2,6,2,2,6,4,7,7,4,8,1,4,8,3,8,7,7,8
336:3,8,6,4,6,8,3,6,7,8,2,8,1,6,4,5,9,8,1,7,8,8,3,5,9,3,5,3,7,1
337:4,6,4,1,5,5,9,1,2,8,2,7,3,3,7,5,8,5,8,7,5,9,7,3,6,1,8,3,5,2
338:7,8,3,1,7,2,4,5,3,7,1,8,7,4,5,7,2,6,6,7,6,8,5,7,6,4,6,6,1,5
339:5,7,8,9,5,4,2,1,6,7,5,8,5,9,2,2,6,6,3,6,1,3,7,5,6,4,8,9,6,3
340:6,9,4,3,8,1,4,7,4,2,7,1,7,6,9,2,2,4,7,1,1,6,6,9,5,5,2,1,6,3
341:1,9,1,4,3,4,6,9,6,4,9,6,5,7,4,8,8,2,8,3,6,2,9,8,9,3,9,1,7,1
342:3,9,9,1,7,5,9,4,6,3,5,5,6,3,7,7,7,3,9,9,1,4,4,6,9,4,6,5,3,8
343:8,6,8,4,5,3,4,4,5,1,8,8,3,6,7,8,1,6,3,7,8,1,7,9,6,1,4,5,1,9
344:7,1,9,4,4,3,4,1,6,3,1,1,1,3,5,6,7,9,9,5,1,3,7,9,6,4,6,5,2,3
345:6,3,7,8,5,8,5,1,2,4,5,3,9,9,8,5,6,1,2,9,7,2,5,1,1,9,7,5,3,6
346:7,5,8,1,5,3,5,3,3,8,6,9,5,9,4,9,3,9,3,8,7,7,9,8,4,3,8,9,4,2
347:3,2,9,9,4,8,4,8,1,1,2,7,1,9,7,1,9,9,1,1,5,6,7,4,6,2,8,6,3,1
348:6,1,9,6,3,1,4,2,1,5,9,1,8,3,7,6,1,3,5,4,4,3,3,3,8,2,5,7,5,1
349:3,6,8,7,3,5,4,6,8,2,2,7,1,9,4,5,2,7,7,5,3,3,3,6,7,7,1,1,1,8
350:5,8,9,7,4,4,8,5,4,7,5,1,6,2,3,7,1,7,4,7,9,7,8,4,7,2,8,9,9,5
351:9,4,1,3,6,1,9,2,6,5,9,8,3,8,7,8,5,7,3,2,8,5,5,3,2,9,9,7,2,9
352:6,6,6,1,2,3,2,2,3,2,4,3,5,8,2,9,3,7,5,2,5,4,5,2,7,9,8,8,7,9
353:2,1,4,3,7,8,5,9,6,8,4,9,3,9,3,7,6,9,9,6,1,5,7,5,9,1,1,1,7,1
354:9,6,1,8,9,8,9,6,7,1,9,8,4,5,3,5,5,4,3,1,1,6,7,8,3,4,3,7,1,5
355:7,6,8,6,1,3,5,2,9,4,5,3,5,5,4,7,2,9,7,6,5,1,7,3,7,8,5,8,8,2
356:3,9,3,8,4,1,3,7,9,4,5,1,1,8,6,7,1,8,6,1,3,7,7,1,2,4,6,9,6,4
357:5,4,9,4,3,7,8,8,8,4,9,1,3,1,6,7,6,9,7,5,6,5,9,4,6,1,7,1,9,6
358:1,1,7,3,8,3,6,5,7,9,4,3,6,2,8,3,1,9,2,3,1,5,9,1,8,2,5,2,9,8
359:4,2,4,4,5,4,8,6,3,5,9,7,7,3,6,5,5,5,5,1,9,6,5,5,6,7,4,2,4,3
360:9,5,5,6,4,6,3,7,7,3,1,5,1,6,4,3,3,7,6,6,4,9,9,2,3,2,8,8,7,7
361:4,1,8,4,9,1,7,9,4,1,8,7,5,9,2,8,1,2,8,2,3,5,5,8,1,1,9,9,5,4
362:4,6,8,3,4,4,8,8,9,7,8,5,1,8,8,2,5,4,9,8,6,7,2,1,4,7,5,6,1,9
363:7,7,6,5,8,2,1,1,5,1,3,8,1,9,5,8,2,9,2,5,4,3,9,3,2,2,1,4,9,1
364:8,3,9,5,2,9,1,5,7,7,7,9,4,2,1,4,1,2,3,1,1,1,8,1,9,1,9,4,1,5
365:7,3,9,3,8,8,6,1,2,6,4,4,5,5,4,7,5,1,5,2,3,7,6,9,8,7,1,9,7,8
366:7,6,6,4,6,9,6,4,5,6,6,6,2,5,6,7,6,7,2,7,7,6,1,2,2,2,5,4,1,7
367:8,4,1,1,3,9,6,1,3,7,1,2,9,2,8,1,1,3,1,1,6,2,6,3,9,5,2,9,8,7
368:7,3,8,4,9,6,9,1,5,5,7,5,9,8,9,6,4,5,4,4,4,7,6,9,8,6,1,9,4,8
369:6,6,6,9,6,4,3,5,8,1,7,8,6,2,9,3,9,9,8,3,5,3,5,2,1,6,7,6,2,2
370:2,3,3,4,3,8,4,8,3,4,7,2,5,8,6,2,8,1,1,4,3,3,7,9,2,7,9,4,1,5
371:1,8,4,6,7,7,1,9,5,5,3,2,5,2,8,8,4,4,6,8,5,4,5,3,7,1,9,6,1,3
372:8,9,8,8,3,2,7,1,9,7,2,1,1,8,8,8,8,3,4,5,1,6,7,4,2,2,3,9,8,5
373:7,1,2,5,6,5,5,8,6,7,7,6,5,9,7,4,1,5,9,5,8,6,6,9,6,1,9,5,1,7
374:1,6,4,2,2,8,9,9,7,9,7,4,6,1,8,5,8,6,8,3,6,3,1,8,9,4,1,4,6,7
375:7,9,3,3,7,6,3,4,5,1,3,9,4,8,7,6,2,1,1,5,6,4,7,4,3,7,2,2,7,2
376:4,2,6,6,7,4,6,9,5,7,4,4,3,8,7,2,3,4,9,1,8,3,1,8,6,1,9,4,7,3
377:7,9,7,6,7,5,8,8,8,1,9,8,5,3,3,3,6,5,7,6,2,3,1,4,6,9,3,6,1,3
378:4,7,8,2,7,5,1,1,3,9,6,6,2,3,1,5,9,7,5,6,7,9,5,2,6,1,3,5,9,9
379:9,9,7,9,1,1,2,5,4,6,6,9,5,5,2,7,6,3,8,6,1,9,9,3,4,8,7,1,2,2
380:3,3,1,1,6,5,4,6,5,4,4,6,5,4,4,8,6,5,9,9,3,7,5,5,3,2,8,4,8,1
381:8,1,9,3,7,8,5,4,7,6,9,3,2,9,9,7,1,1,2,7,2,8,1,5,8,5,5,6,2,3
382:3,6,5,4,3,5,7,3,2,7,6,4,8,4,3,4,5,3,7,7,4,5,1,1,9,5,4,9,5,4
383:3,2,2,6,3,3,1,9,4,5,8,4,9,6,4,2,9,8,8,4,5,3,6,5,8,5,7,2,5,5
384:8,4,5,4,5,6,8,8,2,8,4,3,1,3,3,6,4,5,5,6,3,8,1,6,4,4,4,7,9,3
385:7,1,7,3,2,8,3,8,8,3,5,1,3,9,4,7,3,3,2,1,5,6,7,5,1,1,1,8,1,1
386:5,4,4,4,5,2,4,2,5,5,1,6,6,9,9,5,7,6,4,9,3,4,5,7,8,1,6,8,5,3
387:7,3,9,3,8,8,6,1,2,6,4,4,5,5,4,7,5,1,5,2,3,7,6,9,8,7,1,9,7,2
388:6,1,3,4,8,2,9,6,3,5,8,6,8,7,7,9,3,3,4,7,2,7,7,5,8,7,2,8,3,1
389:8,5,6,8,1,3,9,9,4,7,5,7,1,9,7,3,6,3,3,9,3,1,3,8,7,7,2,9,6,6
390:9,5,5,6,4,6,3,7,5,3,1,5,1,6,4,3,3,7,6,6,4,9,9,2,3,2,8,8,7,4
391:5,4,2,5,4,9,8,1,2,2,8,9,2,8,9,6,8,5,2,9,5,9,9,9,4,3,7,7,4,6
392:1,1,7,3,8,3,6,5,7,9,4,3,6,2,2,3,1,9,2,3,1,5,9,1,8,2,5,2,9,8
393:3,7,7,8,4,4,9,8,6,2,3,5,1,6,5,2,8,6,7,7,7,5,9,5,6,6,5,8,7,8
394:1,5,8,1,1,7,3,8,5,9,6,9,4,9,8,9,3,3,2,6,8,5,9,9,2,6,9,3,3,2
395:1,4,5,2,5,4,6,4,3,4,2,6,5,8,8,7,1,4,2,3,2,7,2,5,1,9,3,3,5,6
396:3,6,5,6,2,5,8,9,1,9,8,4,5,8,1,3,6,4,4,7,5,1,4,6,8,2,6,6,4,5
397:7,1,9,4,4,3,4,1,6,3,1,1,1,3,5,6,7,9,9,5,1,3,7,9,6,4,6,5,2,7
398:3,9,9,3,3,9,8,5,5,7,6,7,2,8,1,6,2,7,7,5,8,8,1,5,6,2,6,6,3,5
399:4,8,3,5,4,8,5,4,8,1,1,1,1,1,7,9,6,5,5,7,5,8,6,1,7,1,9,4,4,5
400:3,4,2,9,5,1,8,9,4,8,1,7,4,8,6,8,3,8,6,3,6,6,3,3,9,5,5,9,3,5
401:9,1,8,6,2,2,1,9,7,3,1,9,6,8,3,4,5,4,7,2,5,6,5,7,1,9,3,1,7,8
402:5,3,7,9,7,4,8,4,1,9,9,7,7,2,3,6,7,5,7,4,8,2,5,6,8,5,6,2,7,8
403:7,3,1,7,2,1,7,5,3,9,2,6,9,6,7,2,4,6,6,1,4,7,6,5,3,2,5,1,6,2
404:2,2,1,6,2,5,1,1,7,1,2,3,6,5,5,2,7,2,2,3,1,1,1,6,3,9,4,6,1,2
405:8,3,2,2,7,5,5,9,5,4,2,1,7,5,3,9,6,3,3,1,3,6,3,5,4,7,3,2,9,4
406:3,6,9,4,1,2,5,4,4,9,1,7,8,3,7,9,2,2,2,9,5,8,5,7,3,6,6,4,8,7
407:4,6,1,6,3,6,8,8,3,6,3,6,9,1,5,4,4,9,7,9,4,1,2,3,7,5,3,4,2,1
408:2,1,5,3,5,7,2,6,7,4,8,8,5,4,6,9,5,5,3,7,7,2,1,8,4,5,9,5,7,7
409:9,1,8,3,4,6,5,3,5,5,9,7,9,8,1,9,3,3,4,3,8,4,6,9,7,4,3,4,4,3
410:7,7,6,3,6,4,7,7,6,4,9,4,3,8,6,5,8,4,5,8,1,2,6,4,3,1,3,6,7,2
411:8,6,2,1,8,5,6,8,4,9,3,9,3,4,1,3,8,3,2,7,2,8,9,6,7,8,9,2,8,3
412:2,9,5,7,9,7,4,5,4,9,5,7,5,7,9,4,2,9,5,5,1,2,4,1,6,5,2,4,5,7
413:8,6,8,4,5,3,4,4,5,1,8,8,3,6,7,8,1,6,3,7,8,1,7,9,6,1,4,5,1,8
414:5,7,8,9,3,4,2,1,6,7,5,8,5,9,2,2,6,6,3,6,1,3,7,5,6,4,8,9,6,2
415:1,3,5,1,6,3,1,9,9,1,8,9,2,8,1,4,2,9,3,4,1,3,2,5,8,8,2,3,1,8
416:7,9,8,8,7,7,9,3,2,4,9,7,5,6,8,9,9,2,8,3,5,9,9,5,9,5,1,2,9,1
417:7,3,8,2,6,2,6,7,7,3,8,4,9,7,4,2,6,1,4,8,6,3,6,4,1,8,6,8,1,7
418:6,9,8,7,3,9,5,7,5,2,9,5,1,9,1,6,6,3,4,1,3,1,2,9,6,1,1,9,3,1
419:8,8,9,4,5,4,3,5,2,5,1,7,2,8,9,8,5,4,6,6,6,8,5,1,9,4,1,9,7,3
420:5,7,5,2,6,8,6,5,1,8,4,6,3,7,7,2,5,9,3,6,7,9,2,9,6,4,3,4,3,9
421:6,6,6,9,6,4,3,5,8,1,7,8,6,2,9,3,9,2,8,3,5,3,5,2,1,6,7,6,2,5
422:1,6,8,6,8,7,8,4,8,7,4,3,4,4,9,9,4,3,2,2,4,5,9,9,1,2,3,1,5,1
423:9,3,7,7,9,5,1,5,4,3,5,3,3,8,6,9,6,6,9,2,7,5,4,1,8,9,8,1,7,7
424:2,5,2,8,6,9,9,2,6,9,8,4,9,6,4,3,3,9,3,3,2,6,2,8,5,8,5,5,4,2
425:1,1,4,2,8,1,4,8,3,6,2,5,1,5,7,5,8,9,2,8,7,5,3,3,8,7,6,9,6,8
426:3,6,5,4,3,5,8,3,2,7,6,4,8,4,3,4,5,3,7,7,4,5,1,1,9,5,4,9,5,4
427:6,3,7,8,5,8,5,1,2,4,5,3,9,9,8,5,6,1,2,9,7,2,5,1,1,9,7,5,3,4
428:4,5,7,2,2,1,5,5,1,5,3,5,5,5,4,9,3,2,5,9,3,8,1,4,2,7,3,2,2,4
429:7,6,5,1,1,4,1,2,7,3,5,6,8,4,7,6,6,3,3,8,6,8,4,3,7,3,8,4,3,4
430:1,9,2,1,4,7,1,5,3,8,9,8,4,9,4,3,6,6,8,9,4,7,7,7,4,4,6,7,3,8
431:9,2,5,4,1,7,4,5,2,3,1,5,5,9,7,1,5,3,4,9,1,7,8,4,5,1,6,2,2,1
432:4,1,2,5,2,5,4,5,9,6,4,7,2,6,1,9,2,6,2,4,8,9,9,1,9,2,8,9,3,1
433:7,1,5,7,8,5,2,1,7,2,7,7,6,8,4,9,3,4,8,8,9,8,7,5,8,5,7,2,7,7
434:7,9,7,6,7,5,8,8,8,2,9,8,5,3,3,3,6,5,7,6,2,3,1,4,6,9,3,6,1,3
435:3,4,7,9,3,2,5,2,2,2,4,8,1,1,3,7,8,6,8,5,8,2,5,2,1,7,1,8,9,2
436:7,5,6,5,2,3,9,6,5,5,3,7,7,5,2,8,9,1,5,6,7,4,4,6,8,5,1,7,5,5
437:2,3,3,4,3,8,4,8,3,4,7,2,5,8,6,2,8,1,1,4,3,3,7,9,2,7,9,4,5,5
438:8,8,6,6,3,4,8,1,6,5,6,8,6,2,9,7,6,1,8,3,8,7,6,9,3,1,8,6,4,5
439:8,8,4,6,6,3,6,9,1,2,2,5,2,8,8,2,3,6,8,2,6,2,4,5,8,1,7,8,3,3
440:9,4,8,2,5,4,9,3,5,1,3,7,3,3,5,9,6,6,7,4,3,9,3,7,6,9,3,6,7,7
441:2,2,7,3,8,2,6,9,5,2,8,9,1,7,8,9,9,1,2,5,5,9,6,9,7,9,1,8,3,4
442:5,7,8,7,5,1,5,2,6,8,4,3,4,7,8,6,2,3,3,2,4,2,7,7,4,8,4,9,5,1
443:1,1,2,7,7,6,8,9,4,3,7,6,9,4,5,2,3,6,2,3,3,3,8,2,9,7,1,9,5,5
444:8,1,8,9,7,5,9,4,5,4,1,5,4,9,4,4,2,2,6,8,2,9,8,1,7,6,3,4,3,6
445:3,5,7,4,5,3,7,3,9,7,1,4,7,7,7,2,7,1,1,4,7,4,8,9,1,9,3,6,6,9
446:5,6,5,5,9,2,3,9,3,9,4,7,7,8,6,8,3,7,8,5,6,7,2,4,6,9,2,1,4,9
447:6,3,5,9,2,3,1,1,8,4,7,7,1,6,2,2,7,6,3,2,1,9,3,7,6,3,7,3,2,5
448:6,2,9,9,6,4,4,3,3,4,9,6,9,9,3,5,7,1,2,7,7,2,7,1,7,3,5,8,7,9
449:5,9,8,9,8,2,7,2,3,9,2,7,8,5,5,3,4,8,4,3,5,8,7,1,6,2,8,6,9,1
450:2,8,9,4,9,3,9,9,3,5,2,7,7,5,7,9,2,4,8,9,2,6,2,3,3,7,3,5,8,1
